公司代號,公司簡稱,產業別,住址,發言人,實收資本額,已發行普通股數
1101,台泥,1,台北市中山北路2段113號,葉毓君,"$77,511,817,420","7,551,181,742"
1102,亞泥,1,台北市大安區敦化南路2段207號30、31樓,王照宇,"$35,465,628,810","3,546,562,881"
1103,嘉泥,1,台北市中山北路二段96號,金哲毅,"$7,902,474,590","790,247,459"
1104,環泥,1,台北市南京東路二段125號10樓,楊宗仁,"$6,866,818,160","686,681,816"
1108,幸福,1,台北市松江路237號15樓,溫秀菊,"$4,047,380,490","404,738,049"
1109,信大,1,台北市寶慶路37號7樓,張清壽,"$3,411,588,680","341,158,868"
1110,東泥,1,高雄市前金區五福三路21號4樓之1,黃薪翰,"$5,720,007,970","572,000,797"
1201,味全,2,台北市松江路125號,李文學,"$5,060,629,140","506,062,914"
1203,味王,2,台北市中山北路二段79號5樓,魏璟雄,"$2,400,000,000","240,000,000"
1210,大成,2,台南市永康區蔦松二街三號,夏銜譽,"$8,947,672,220","894,767,222"
1213,大飲,2,桃園市平鎮區南勢里2鄰南東路410號,蘇芸樂,"$566,226,270","56,622,627"
1215,卜蜂,2,台北市松江路八十七號十七樓,劉明哲,"$2,947,900,980","294,790,098"
1216,統一,2,71001台南市永康區中正路301號,陳國煇,"$56,820,154,210","5,682,015,421"
1217,愛之味,2,嘉義縣民雄鄉工業二路11號,陳冠翰,"$4,945,133,360","494,513,336"
1218,泰山,2,彰化縣田中鎮興工路6號,李淑惠,"$4,999,990,380","499,999,038"
1219,福壽,2,台中市沙鹿區沙田路45號,徐沛妤,"$3,412,383,640","341,238,364"
1220,台榮,2,台北市中山區南京東路二段206號6樓,周忠平,"$1,770,779,440","177,077,944"
1225,福懋油,2,台中市大肚區沙田路一段453號,秦慧如,"$2,422,683,060","242,268,306"
1227,佳格,2,台北市內湖區瑞光路610號10樓,曹博睿,"$9,150,895,910","915,089,591"
1229,聯華,2,臺北市南港區南港路一段209號10樓,林信宏,"$17,959,606,680","1,795,960,668"
1231,聯華食,2,台北市迪化街一段148號,林志遠,"$2,984,544,750","298,454,475"
1232,大統益,2,台南市官田區二鎮里工業西路32號,陳昭良,"$1,599,749,150","159,974,915"
1233,天仁,2,台北市忠孝東路4段107號6樓,王華榮,"$905,919,480","90,591,948"
1234,黑松,2,台北市信義路四段296號3樓,杜居燦,"$4,018,710,940","401,871,094"
1235,興泰,2,高雄市仁武區高楠公路10號,王麗雯,"$1,885,778,360","188,577,836"
1236,宏亞,2,新北市新店區北新路一段86號20樓之6,許士彬,"$866,740,080","86,674,008"
1256,鮮活果汁-KY,2,"Suite 102, Cannon Place, P.O. Box 712, North Sound Rd.",吳明憲,"$357,721,600","35,772,160"
1301,台塑,3,高雄市仁武區水管路100號,林勝冠,"$63,657,407,810","6,365,740,781"
1303,南亞,3,台北市內湖區南京東路六段380號(A1)7樓,鄒明仁,"$79,308,215,890","7,930,821,589"
1304,台聚,3,台北市內湖區基湖路37號12樓,吳銘宗,"$11,887,635,000","1,188,763,500"
1305,華夏,3,台北市內湖區基湖路37號12樓,吳建興,"$5,810,504,940","581,050,494"
1307,三芳,3,高雄市三民區通化街120號,李禮權,"$3,978,181,260","397,818,126"
1308,亞聚,3,高雄市林園區工業一路3號,黃克名,"$5,937,439,190","593,743,919"
1309,台達化,3,台北市內湖區基湖路37號12樓,黃俊豪,"$3,975,868,480","397,586,848"
1310,台苯,3,台北市中正區羅斯福路一段六號八樓之一,呂政欣,"$5,278,697,640","527,869,764"
1312,國喬,3,臺北市敦化北路135號8樓,沈美佑,"$11,266,203,280","1,106,620,328"
1313,聯成,3,台北市南港區南港路一段209號A棟9樓,張嘉麟,"$13,308,461,070","1,330,846,107"
1314,中石化,3,高雄市大社區經建路1號,陳穎俊,"$37,848,501,300","3,784,850,130"
1315,達新,3,台中市西屯區工業區35路51號,賴耿民,"$990,990,000","99,099,000"
1316,上曜,14,台南市安平區永華路二段248號20樓之6,郭育政,"$3,685,311,860","368,531,186"
1319,東陽,12,台南市安和路二段98號,許芳華,"$5,914,770,680","591,477,068"
1321,大洋,3,"台北市莒光路310號5,6樓",邱俊福,"$2,272,282,680","227,228,268"
1323,永裕,3,台南市仁德區勝利路88號,郭錦添,"$912,745,540","91,274,554"
1324,地球,3,台北市中山區南京東路3段61號7樓,張雅琪,"$751,218,820","75,121,882"
1325,恆大,3,台北市林森北路372號10樓,周壽祿,"$852,811,980","85,281,198"
1326,台化,3,彰化市中山路3段359號,呂文進,"$58,611,862,910","5,861,186,291"
1337,再生-KY,3,高雄市苓雅區四維四路190號12樓之2,王維民,"$2,689,547,290","268,954,729"
1338,廣華-KY,12,廣東省東莞市厚街鎮橋頭第三工業區,邱守瑞,"$838,400,000","83,840,000"
1339,昭輝,12,彰化縣鹿港鎮興業路8號,劉淑梅,"$741,238,750","74,123,875"
1340,勝悅-KY,3,中國福建省晉江市青陽蓮嶼工業區,陳圖炎,"$1,529,228,550","152,922,855"
1341,富林-KY,3,越南海防市陽京郡海城坊范文同路第9里程,許乃仁,"$528,506,340","52,850,634"
1342,八貫,20,宜蘭縣冬山鄉德興四路6號,李宏毅,"$780,009,020","78,000,902"
1402,遠東新,4,台北市大安區敦化南路二段207號36樓,鄭澄宇,"$53,528,752,270","5,352,875,227"
1409,新纖,4,台北市大安區仁愛路三段136號5樓,許毓麟,"$16,184,092,860","1,618,409,286"
1410,南染,4,桃園市蘆竹區南山路三段二三三號,張愛玉,"$620,000,000","62,000,000"
1413,宏洲,4,台北市內湖區瑞光路607號7樓,張恆嘉,"$1,321,124,540","132,112,454"
1414,東和,4,台北市仁愛路四段376號13樓,張嘉亨,"$1,980,000,000","198,000,000"
1416,廣豐,20,台北市大安區敦化南路2段97號28樓,陳素靜,"$1,853,421,680","185,342,168"
1417,嘉裕,4,臺北市仁愛路四段25號7樓(通訊地址),陳盈璋,"$1,899,418,400","189,941,840"
1418,東華,4,台北市新生南路1段56號9樓,葉燕玲,"$568,343,090","56,834,309"
1419,新紡,4,台北市中山區中山北路二段44號15樓,張淑娣,"$3,000,412,800","300,041,280"
1423,利華,4,台北市忠孝東路四段310號12樓,洪志成,"$996,480,000","99,648,000"
1432,大魯閣,37,台中市東區復興路4段186號,許俊麒,"$1,080,000,000","108,000,000"
1434,福懋,4,雲林縣斗六市榴中里石榴路317號,李敏章,"$16,846,646,370","1,684,664,637"
1435,中福,20,新北市中和區景平路666號2樓,陳建,"$1,397,800,800","139,780,080"
1436,華友聯,14,高雄市鳳山區文龍路85號11樓,吳家德,"$1,941,517,950","194,151,795"
1437,勤益控,20,台北市大安區忠孝東路4段320號9樓,馮于珍,"$2,033,712,840","203,371,284"
1438,三地開發,14,高雄市苓雅區中正二路175號16樓之3,鍾育霖,"$1,112,057,590","111,205,759"
1439,雋揚,14,臺北市南港區經貿一路170號11樓,葉品卉,"$920,000,000","92,000,000"
1440,南紡,4,臺南市東區裕農路511號,蘇冠銘,"$16,568,158,570","1,656,815,857"
1441,大東,4,台北市松山區南京東路三段346號3樓,陳建州,"$717,443,870","71,744,387"
1442,名軒,14,新北市新莊區中華路三段218號8樓,吳勝利,"$3,662,113,580","366,211,358"
1443,立益物流,20,台北市大同區西寧北路70號6樓,蘇東榮,"$1,353,430,110","135,343,011"
1444,力麗,4,104台北市松江路162號11樓,陳漢卿,"$9,955,950,590","995,595,059"
1445,大宇,4,台北市西寧北路62-5號7樓,楊任凱,"$1,306,660,340","130,666,034"
1446,宏和,4,台南市永康區中山南路473號,張滄祐,"$1,377,095,130","137,709,513"
1447,力鵬,4,104台北市松江路162號6樓,陳漢卿,"$9,100,712,420","910,071,242"
1449,佳和,4,台南市新市區三舍里復興路533號,翁瑋駿,"$1,271,145,720","127,114,572"
1451,年興,4,台北市內湖區內湖路一段306號13樓,蔡樹軒,"$1,980,000,000","198,000,000"
1452,宏益,4,台北市塔城街66號6樓,王慶榮,"$1,326,414,000","132,641,400"
1453,大將,14,台北市大安區敦化南路二段71號6樓,葉義雄,"$1,132,430,480","113,243,048"
1454,台富,4,台北市西寧北路70-1號8樓,華淑玲,"$1,298,338,480","129,833,848"
1455,集盛,4,台北市西寧北路七十號二樓,蘇百煌,"$5,316,883,800","531,688,380"
1456,怡華,14,台北市內湖區內湖路一段392號12樓之1,李世豪,"$937,200,000","93,720,000"
1457,宜進,4,台北市內湖區瑞光路607號7樓,張恆嘉,"$3,167,300,220","316,730,022"
1459,聯發,4,台北市環河北路1段73號5樓之5,王豐岳,"$3,586,289,070","358,628,907"
1460,宏遠,4,台南市山上區明和里256號,李憲忠,"$6,946,434,840","694,643,484"
1463,強盛新,4,桃園市大園區大工路一二六號,鄭以民,"$1,732,683,810","173,268,381"
1464,得力,4,台南市新市區三舍里005鄰復興路820號,游逸能,"$4,255,757,330","425,575,733"
1465,偉全,4,台北市西寧北路62-5號6樓,曾昭勳,"$1,036,072,670","103,607,267"
1466,聚隆,4,彰化縣埔鹽鄉永樂村番金路94號,賴明毅,"$1,111,573,200","111,157,320"
1467,南緯,4,台北市中山區林森北路426號2樓,吳健中,"$2,336,246,670","233,624,667"
1468,昶和,4,桃園市蘆竹區南崁路一段277號,葉佐偉,"$1,604,052,440","160,405,244"
1470,大統新創,4,台北市塔城街64號4樓,洪憲忠,"$857,670,000","85,767,000"
1471,首利,28,新北市五股區五權七路18號3樓,邱志偉,"$1,504,145,360","150,414,536"
1472,三洋實業,14,高雄市大社區嘉保路360號,徐正哲,"$524,880,820","52,488,082"
1473,台南,4,台南市歸仁區中山路三段320號,吳建德,"$1,461,535,340","146,153,534"
1474,弘裕,4,彰化縣伸港鄉全興工業區工西一路60號,徐為芳,"$1,298,969,690","129,896,969"
1475,業旺,4,台北市中正區北平東路36號8樓,陳清土,"$660,167,490","66,016,749"
1476,儒鴻,4,新北市新莊區中央路738號,林芬如,"$2,743,671,110","274,367,111"
1477,聚陽,4,台北市忠孝東路四段550號8樓,林恆宇,"$2,466,937,130","246,693,713"
1503,士電,5,台北市士林區中山北路六段88號16樓,郭約瑟,"$5,209,722,230","520,972,223"
1504,東元,5,臺北市南港區三重路19-9號5樓,簡世雄,"$23,764,406,840","2,376,440,684"
1506,正道,5,台南市仁德區大甲里中正西路1015號,羅仕溢,"$3,003,885,010","300,388,501"
1512,瑞利,12,高雄市仁武區高楠公路廿二號,林維輝,"$981,834,980","98,183,498"
1513,中興電,5,新北市中和區中正路801號3樓,郭慧娟,"$5,031,125,150","503,112,515"
1514,亞力,5,台北市南港區三重路19-11號12樓,鄧春生,"$2,731,084,730","273,108,473"
1515,力山,5,台中市大里區仁化路261號,莊政勳,"$1,814,735,000","181,473,500"
1516,川飛,20,台北市信義區光復南路495號6樓之5,陳郁嵐,"$400,081,950","40,008,195"
1517,利奇,5,彰化縣彰化市石牌里石牌路一段112號,李育政,"$2,200,000,070","220,000,007"
1519,華城,5,桃園市中壢區吉林路10號,許逸德,"$3,158,808,440","315,880,844"
1521,大億,12,台南市南區新信路11號,鄭清香,"$762,300,000","76,230,000"
1522,堤維西,12,台南市新樂路72之2號,翁一峰,"$3,428,978,810","312,897,881"
1524,耿鼎,12,338桃園市蘆竹區內溪路48號,李庭祥,"$1,653,103,970","165,310,397"
1525,江申,12,桃園市楊梅區新江路100號,陳一宇,"$734,001,350","73,400,135"
1526,日馳,5,桃園市蘆竹區海山中街51號,徐予霖,"$600,000,000","60,000,000"
1527,鑽全,5,台中市工業區36路24號,陳盈助先生,"$1,385,706,400","138,570,640"
1528,恩德,5,臺北市士林區中山北路五段478號6樓,李明哲,"$1,913,310,000","191,331,000"
1529,樂事綠能,5,台南市北區成功路114號7樓之1,陳介仁,"$1,550,950,740","155,095,074"
1530,亞崴,5,新竹縣新埔鎮文山里關埔路水車頭段629號,范國軒,"$945,941,710","94,594,171"
1531,高林股,5,台北市松山區105敦化北路167號8樓,鍾文藝,"$1,821,080,800","182,108,080"
1532,勤美,5,台北市106大安區仁愛路四段八十五號四樓,陳鴻毅,"$4,226,042,710","422,604,271"
1533,車王電,12,台中市大雅區中清路4段85號,蔡珠蘭,"$985,474,860","98,547,486"
1535,中宇,5,高雄市前鎮區成功二路88號8樓,莊雅閔,"$1,237,425,520","123,742,552"
1536,和大,12,台中市大里區仁化路115號,陳俊智,"$2,789,595,130","278,959,513"
1537,廣隆,5,南投市自立三路6號,劉晃瑋,"$820,627,940","82,062,794"
1538,正峰,5,320 桃園市中壢區中正路二段433巷33號,葉璨增,"$323,000,000","32,300,000"
1539,巨庭,5,台中市太平區永豐路78號,陳志濱,"$653,700,000","65,370,000"
1540,喬福,5,台中市神岡區中山路1056號,陳文助,"$854,736,120","85,473,612"
1541,錩泰,5,台中市后里區南村路41號,賈雨翰,"$788,000,000","78,800,000"
1558,伸興,5,台中市太平區永成路78號,莊子禾,"$665,356,310","66,535,631"
1560,中砂,5,新北市鶯歌區中山路64號,李偉彰,"$1,469,410,800","146,941,080"
1563,巧新,12,640雲林縣斗六市雲科路三段八十號,王惠斐,"$2,307,821,400","230,782,140"
1568,倉佑,12,62154嘉義縣民雄鄉福樂村中山路18號,蔡玫芳,"$1,030,865,590","103,086,559"
1582,信錦,28,新北市中和區建康路168號9樓,黃逸群,"$1,442,686,040","144,268,604"
1583,程泰,5,台中市西屯區協和里工業區五路十三號,林廷霜,"$1,094,003,720","109,400,372"
1587,吉茂,12,(52861)彰化縣芳苑鄉後寮村工區路28號,許乃龍,"$800,556,720","80,055,672"
1589,永冠-KY,5,台北市內湖區新湖一路93號4樓,蔡樹根,"$1,531,359,410","153,135,941"
1590,亞德客-KY,5,台北市中山區民生東路三段10號9樓,曹永祥,"$1,999,999,980","199,999,998"
1597,直得,5,74145 台南市新市區大利一路3號,李柏蒼,"$892,618,040","89,261,804"
1598,岱宇,37,(104)台北市中山區松江路111號12樓,邱源聲,"$1,791,420,920","179,142,092"
1603,華電,6,台北市中山區中山北路三段58號4樓,蔡旭卿,"$1,916,880,000","191,688,000"
1604,聲寶,6,桃園市龜山區大華里頂湖26-3號,簡淑慧,"$3,842,000,000","384,200,000"
1605,華新,6,台北市信義區松智路1號25樓,文德誠,"$44,313,329,480","4,431,332,948"
1608,華榮,6,高雄巿前金區中正四路170號,黃華志,"$6,327,735,060","632,773,506"
1609,大亞,6,台南市關廟區中山路二段249號,陳重光,"$7,852,619,440","785,261,944"
1611,中電,6,台北市行善路124號2樓,黃至賢,"$3,227,357,420","322,735,742"
1612,宏泰,6,桃園市328觀音區樹林里國建一路2號,潘少屏,"$3,160,800,630","316,080,063"
1614,三洋電,6,台北市中山區松江路266號10F,林張惠,"$2,691,134,060","269,113,406"
1615,大山,6,雲林縣斗六市雲林路三段369號,張國忠,"$1,966,637,020","196,663,702"
1616,億泰,6,台北市中正區仁愛路二段九十一巷一號一樓,王銀河,"$1,941,485,150","194,148,515"
1617,榮星,6,台南市仁德區中正路三段231號,薛添得,"$1,695,147,000","169,514,700"
1618,合機,6,台北市中山區復興南路一段36之9號3樓,周亭儀,"$1,926,917,470","192,691,747"
1623,大東電,6,桃園市楊梅區梅獅路二段349巷3號,蘇云睿,"$660,000,000","66,000,000"
1626,艾美特-KY,6,台南市新忠路11號,莊亞菘,"$1,498,217,210","149,821,721"
1702,南僑,2,台北市延平北路四段100號,李勘文,"$2,941,329,620","294,132,962"
1707,葡萄王,22,桃園市平鎮區金陵路二段402號,洪俊銘,"$1,481,373,730","148,137,373"
1708,東鹼,21,台北市敦化南路2段99號23樓,朱經雲,"$2,490,016,510","249,001,651"
1709,和益,21,台北市萬華區柳州街80號7樓,黃俊哲,"$4,770,162,720","477,016,272"
1710,東聯,21,台北市復興北路101號13樓,俞瀛琁,"$8,857,030,290","885,703,029"
1711,永光,21,台北市敦化南路二段77號5~6樓,翁國彬,"$5,477,522,260","547,752,226"
1712,興農,21,臺中市大肚區南榮路101號1樓,余奎儒,"$4,204,925,850","420,492,585"
1713,國化,21,台北市忠孝東路四段320號12樓,洪志成,"$1,509,517,000","150,951,700"
1714,和桐,21,高雄市仁武區竹後里竹工二巷1號,林惠燕,"$9,918,248,080","991,824,808"
1717,長興,21,高雄市三民區建工路578號,劉秉誠,"$11,722,454,830","1,172,245,483"
1718,中纖,21,高雄市大社區經建路8號,吳宏揚,"$16,859,057,450","1,685,905,745"
1720,生達,22,台南市新營區土庫里土庫6-20號,范滋庭,"$1,786,960,890","178,696,089"
1721,三晃,21,台中市西區中興街229號5樓,洪廷宜,"$1,848,840,920","184,884,092"
1722,台肥,21,台北市南港區經貿一路170號17樓,鍾俊銘,"$9,800,000,000","980,000,000"
1723,中碳,21,高雄市前鎮區成功二路88號25樓,陳宜宏,"$2,369,044,800","236,904,480"
1725,元禎,21,台北市民生東路四段五十四號三樓之三,張慶農,"$1,818,299,780","181,829,978"
1726,永記,21,高雄市小港區沿海三路26、28號,張豐利,"$1,620,000,000","162,000,000"
1727,中華化,21,桃園市觀音區樹林里工業五路15號,干凱恩,"$1,280,195,590","128,019,559"
1730,花仙子,21,台北市大同區承德路三段230號13樓,王佳郁,"$632,338,510","63,233,851"
1731,美吾華,22,台北市復興北路167號5樓,賴育儒,"$1,329,152,440","132,915,244"
1732,毛寶,21,新竹縣湖口鄉實踐路19號,陳宣汝,"$424,439,570","42,443,957"
1733,五鼎,22,新竹科學園區新竹巿力行五路七號,吳純慧,"$999,501,920","99,950,192"
1734,杏輝,22,宜蘭縣冬山鄉中山村中山路八十四號,陳至孝,"$1,901,967,740","190,196,774"
1735,日勝化,21,南投市南崗工業區工業南二路七號,吳寶華,"$993,880,000","99,388,000"
1736,喬山,37,台中市大雅區東大路二段999號,羅雅芳,"$3,033,946,170","303,394,617"
1737,臺鹽,2,台南市南區健康路一段297號,李杰翰,"$2,000,000,000","200,000,000"
1752,南光,22,台南市新化區中山路1001號,王桂芬,"$1,009,884,720","100,988,472"
1760,寶齡富錦,22,台北市南港區園區街3號16F(F棟),蔡重奇,"$857,390,130","85,739,013"
1762,中化生,22,新北市樹林區東興街一號,陳應祈,"$769,180,000","76,918,000"
1773,勝一,21,高雄市永安區永工一路5號,黃有慶,"$3,000,000,000","300,000,000"
1776,展宇,21,新竹縣湖口鄉鳳凰村光復路71號,廖培宏,"$601,069,520","60,106,952"
1783,和康生,22,桃園市龜山區科技一路88號,陳敬亭,"$896,801,150","89,680,115"
1786,科妍,22,(806011)高雄市前鎮區南一路1號,韓台賢,"$748,276,410","74,827,641"
1789,神隆,22,南部科學園區台南市善化區南科八路一號,遴選待補,"$7,907,392,220","790,739,222"
1795,美時,22,臺北市信義區松仁路277號17樓,沈燁,"$2,668,738,120","266,873,812"
1802,台玻,8,台北市松山區南京東路三段261號台玻大樓11樓,林嘉明,"$29,080,608,000","2,908,060,800"
1805,寶徠,14,台北市內湖區新湖一路303號4樓,黃文正,"$1,349,704,550","134,970,455"
1806,冠軍,8,苗栗縣竹南鎮大埔里竹篙厝200-7號,廖蕙儀,"$3,904,038,700","390,403,870"
1808,潤隆,14,台北市中山區樂群二路267號8樓,林暐鈞,"$8,930,317,430","893,031,743"
1809,中釉,8,新竹縣竹東鎮中興路四段一三六號,張惠純,"$1,670,419,370","167,041,937"
1810,和成,8,台北市內湖區行善路398號1樓,羅月英,"$3,023,037,190","302,303,719"
1817,凱撒衛,8,新北市三重區興德路111-8號7樓,李清榮,"$726,000,000","72,600,000"
1903,士紙,9,台北市士林區福德路31號,闕啟文,"$2,600,391,210","260,039,121"
1904,正隆,9,板橋區民生路一段一號,何台桹,"$11,082,745,220","1,108,274,522"
1905,華紙,9,台北市重慶南路二段51號,陳瑞和,"$11,028,353,160","1,102,835,316"
1906,寶隆,9,雲林縣斗六市十三北路25號,徐維澤,"$1,510,000,000","151,000,000"
1907,永豐餘,9,台北市重慶南路二段51號,駱秉正,"$16,603,714,950","1,660,371,495"
1909,榮成,9,彰化縣二林鎮廣興里廣興巷1-1號,王瑞榮,"$13,276,857,270","1,327,685,727"
2002,中鋼,10,高雄市小港區中鋼路1號,鄭際昭,"$158,000,000,000","15,734,860,997"
2006,東和鋼鐵,10,台北市長安東路一段九號六樓,陳俊良,"$7,302,138,180","730,213,818"
2007,燁興,10,高雄市岡山區白米里寶米路369號,黃傳祥,"$5,306,516,130","530,651,613"
2008,高興昌,10,高雄市中華一路318號,徐邦峰,"$1,908,522,930","190,852,293"
2009,第一銅,10,高雄巿前金區中正四路170號4樓,洪茂陽,"$3,596,221,650","359,622,165"
2010,春源,10,台北市復興北路502號7樓,洪士民,"$6,476,553,900","647,655,390"
2012,春雨,10,高雄市岡山區大寶街100號(總部地址:高雄市岡山區新樂街169號),吳居諺,"$3,021,627,000","302,162,700"
2013,中鋼構,10,高雄市燕巢區中興路500號,王永志,"$2,000,000,000","200,000,000"
2014,中鴻,10,825高雄市橋頭區芋寮路317號,黃紋萍,"$14,355,444,460","1,435,544,446"
2015,豐興,10,台中市后里區甲后路一段998號,成德懿,"$5,815,994,240","581,599,424"
2017,官田鋼,10,台南市南區新建路47號4樓,陳重憲,"$4,468,746,910","446,874,691"
2020,美亞,10,台北市中山區民權東路3段二之1號12樓,陳叔永,"$2,670,313,200","267,031,320"
2022,聚亨,10,高雄市岡山區新樂街79-1號,王敏華,"$3,371,681,380","337,168,138"
2023,燁輝,10,高雄市橋頭區芋寮路369號,田文中,"$18,912,402,140","1,891,240,214"
2024,志聯,10,桃園市新屋區中興路480號,林信安,"$975,000,000","97,500,000"
2025,千興,10,台南市麻豆區工業路222號,魏福全,"$1,726,605,360","172,660,536"
2027,大成鋼,10,台南市仁德區新田二街125號,林炳文,"$25,842,606,150","2,584,260,615"
2028,威致,10,台南市官田區南部里南部123號,郭素惠,"$3,257,148,000","325,714,800"
2029,盛餘,10,高雄市小港區中林路11號,洪世強,"$3,211,800,000","321,180,000"
2030,彰源,10,雲林縣斗六市工業區工業路122號,張鑫達,"$2,805,260,270","280,526,027"
2031,新光鋼,10,新北市三重區重新路4段97號25樓,劉百慧,"$3,211,463,410","321,146,341"
2032,新鋼,10,新北市新莊區大安路8號,成主賜,"$1,305,215,450","130,521,545"
2033,佳大,10,台南市永康區永運五路2號,王秋月,"$806,945,360","80,694,536"
2034,允強,10,彰化縣溪州鄉舊眉村中山路四段二七０號,李兆青,"$5,235,528,540","523,552,854"
2038,海光,10,高雄市小港區沿海二路12號,楊建璋,"$1,941,343,030","194,134,303"
2049,上銀,5,台中市南屯區文山里精科路7號,廖克皇,"$3,537,922,400","353,792,240"
2059,川湖,28,高雄市路竹區順安路275巷136號,王俊強,"$952,970,720","95,297,072"
2062,橋椿,38,中部科學園區臺中市大雅區科雅路11號,吳永富,"$1,999,941,520","199,994,152"
2069,運錩,10,高雄市前金區中正四路235號13樓之1,朱培誠,"$1,663,868,360","166,386,836"
2101,南港,11,台北市大安區仁愛路三段136號6樓608室,郭美航,"$7,339,349,040","733,934,904"
2102,泰豐,11,桃園市觀音區環西路369號,呂新義,"$4,733,292,070","473,329,207"
2103,台橡,11,高雄市大社區興工路2號,王文淵,"$8,257,099,780","825,709,978"
2104,國際中橡,11,台北市中山北路二段113號8樓,李超儒,"$9,847,336,250","984,733,625"
2105,正新,11,彰化縣大村鄉黃厝村美港路215號,羅永勵,"$32,414,155,360","3,241,415,536"
2106,建大,11,彰化縣員林市中山路一段一四六號,劉桂君,"$9,548,900,000","954,890,000"
2107,厚生,11,臺北市漢口街一段82號8樓,黃慧女闌,"$3,035,934,000","303,593,400"
2108,南帝,11,高雄市林園區工業一路九號,黃勝仲,"$4,924,166,590","492,416,659"
2109,華豐,11,彰化縣大村鄉村上村中山路二段300號,吳品儀,"$2,793,491,340","279,349,134"
2114,鑫永銓,11,南投市南崗工業區南崗三路294號,胡美惠,"$779,917,070","77,991,707"
2115,六暉-KY,12,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West",吳科里,"$1,043,731,630","104,373,163"
2201,裕隆,12,苗栗縣三義鄉西湖村伯公坑39號之1,卓哲宇,"$10,700,012,510","1,070,001,251"
2204,中華,12,台北市敦化南路二段二號十一樓,錢經武,"$5,536,203,420","553,620,342"
2206,三陽工業,12,新竹縣湖口鄉鳳山村中華路3號,田人豪,"$7,836,756,040","783,675,604"
2207,和泰車,12,台北市中山區松江路121號8~14樓,翁銘倫,"$5,571,027,680","557,102,768"
2208,台船,15,高雄市小港區中鋼路3號,周志明,"$12,745,394,490","1,274,539,449"
2211,長榮鋼,10,台北市中山區長安東路2段100號11樓,劉邦恩,"$4,170,914,630","417,091,463"
2227,裕日車,12,苗栗縣三義鄉西湖村伯公坑三十九號之二,梁肇彥,"$3,000,000,000","300,000,000"
2228,劍麟,12,(221)新北市汐止區新台五路一段98號19樓,陳立儂,"$797,796,920","79,779,692"
2231,為升,12,彰化縣福興鄉番婆村彰鹿路六段546巷6號,吳柏澄,"$1,359,176,080","135,917,608"
2233,宇隆,12,台中市梧棲區經二路27號,蔡銘東,"$602,880,890","60,288,089"
2236,百達-KY,12,臺北市松山區敦化北路205號3樓,黃泓杰,"$614,016,890","61,401,689"
2239,英利-KY,12,彰化縣彰化市中山路二段349號8樓,白秉諺,"$1,203,465,930","120,346,593"
2241,艾姆勒,12,新北市林口區文化三路二段455號10樓,石志鴻,"$1,046,023,060","104,602,306"
2243,宏旭-KY,12,24447新北市林口區文化一路一段86號2樓,蘇德仁,"$693,735,960","69,373,596"
2247,汎德永業,12,台北市內湖區行愛路100號6樓,杜黃旭,"$807,087,350","80,708,735"
2248,華勝-KY,12,台北市中山區南京東路二段150號5樓518室,朱中平,"$476,000,000","47,600,000"
2250,IKKA-KY,12,新竹縣關西鎮深坑子3-1號,胡湘麒,"$363,882,260","36,388,226"
2254,巨鎧精密-創,12,臺南市安南區科技二路50號,熊金鐸,"$639,076,800","63,907,680"
2258,鴻華先進-創,12,新北市新店區寶高路26號7樓,王理巍,"$17,482,562,000","1,748,256,200"
2301,光寶科,25,台北市內湖區瑞光路392號22樓,張衣宜,"$23,167,757,630","2,316,775,763"
2302,麗正,24,新北市土城區中山路71號,林瑞萍,"$1,663,028,810","166,302,881"
2303,聯電,24,新竹科學園區新竹市力行二路三號,劉啟東,"$126,000,000,000","12,588,156,344"
2305,全友,25,新竹市科學園區工業東三路六號,戴輝權,"$2,056,608,270","205,660,827"
2308,台達電,28,台北市內湖區瑞光路186號,周志宏,"$25,975,433,290","2,597,543,329"
2312,金寶,31,(105)臺北市南京東路五段99號10樓,游千慧,"$15,054,572,110","1,505,457,211"
2313,華通,28,桃園市蘆竹區新莊里大新路814巷91號,呂  範,"$11,918,205,890","1,191,820,589"
2314,台揚,27,新竹科學園區新竹市創新二路一號,吳永欽,"$1,061,264,220","106,126,422"
2316,楠梓電,28,高雄市楠梓區開發路37號,呂淑芬,"$1,827,405,360","182,740,536"
2317,鴻海,31,新北市土城區自由街2號,巫俊毅,"$140,000,000,000","13,964,222,294"
2321,東訊,27,新竹科學園區新竹市研發二路23號,李梅玲,"$302,719,290","30,271,929"
2323,中環,26,台北市中山區民權西路53號15樓,陳君煒,"$10,893,483,280","1,089,348,328"
2324,仁寶,25,台北市內湖區瑞光路581號及581之1號,王正強,"$44,071,466,250","4,407,146,625"
2327,國巨*,28,新北市新店區寶橋路233-1號3樓,張天成,"$5,182,414,550","2,072,965,820"
2328,廣宇,28,235新北市中和區碧河里建八路200號6樓,郭世華,"$5,183,462,820","518,346,282"
2329,華泰,24,高雄市楠梓區中三街9號,洪士&#29641;,"$6,590,043,330","659,004,333"
2330,台積電,24,新竹科學園區力行六路8號,黃仁昭,"$259,000,000,000","25,932,524,521"
2331,精英,25,臺北市中山區中山北路3段22-1號9樓,蕭秀宇,"$5,574,029,680","557,402,968"
2332,友訊,27,台北市內湖區新湖三路289號,張家瑞,"$6,022,423,730","602,242,373"
